#Machine Module,SSA3021X
#Y Axis Scale,LOG
#Y Axis Unit,dBm
#Impedance,50
#Number of Points,751
#Sweep Time(s),1.620000,Auto
#Start Frequency,+0.000000000e+00
#Stop Frequency,+2.000000000e+07
#Offset Frequency,+0.000000000e+00
#Average Type,Log Pwr
#RBW,10000.000000,Manual
#VBW,10000.000000,Auto
#Sweep Type,Continuous
#Sweep Mode,Sweep
#Sweep Rule,Speed
#PreAmp State,OFF
#Ref Level,+0.000000000e+00
#Attenuation,20,Manual
#Trigger Source,FreeRun
#Trigger Level,+0.000000000e+00
#External Trigger Edge,FALL
#Video Trigger Edge,FALL
#Marker Information
#Marker,Trace,Type,X Axis,Amplitude
#Marker1,A,Frequency,1.440000 MHz,-89.15 dBm
#Trace Math,0
#Trace Variable X,Trace A
#Trace Variable Y,Trace B
#Trace Variable Z,Trace C
#Trace Name,Trace A,Trace B,Trace C,Trace D
#Trace Type,View,View,View,View
#Trace Detector,Sample,Sample,Sample,Sample
#Trace Data
6.640000e+06,-8.643619e+01,-7.591275e+01,-6.985277e+01,-1.735823e+01
6.666667e+06,-8.683080e+01,-7.785985e+01,-7.017311e+01,-1.743147e+01
6.693333e+06,-8.706364e+01,-7.533967e+01,-7.059107e+01,-1.751937e+01
6.720000e+06,-8.642461e+01,-7.324027e+01,-7.053408e+01,-1.750960e+01
6.746667e+06,-8.826378e+01,-7.650472e+01,-7.134322e+01,-1.756819e+01
6.773333e+06,-8.835532e+01,-7.735598e+01,-6.925586e+01,-1.760237e+01
6.800000e+06,-8.751913e+01,-7.494508e+01,-7.097105e+01,-1.762679e+01
6.826667e+06,-8.571313e+01,-7.494239e+01,-6.972109e+01,-1.773909e+01
6.853333e+06,-8.615143e+01,-7.510154e+01,-7.092704e+01,-1.775862e+01
6.880000e+06,-8.781595e+01,-7.618273e+01,-7.111301e+01,-1.781233e+01
6.906667e+06,-8.577746e+01,-7.567886e+01,-7.116079e+01,-1.785140e+01
6.933333e+06,-8.523964e+01,-7.680444e+01,-7.020673e+01,-1.788069e+01
6.960000e+06,-8.709400e+01,-7.557299e+01,-7.077997e+01,-1.792952e+01
6.986667e+06,-8.637067e+01,-7.540445e+01,-7.012881e+01,-1.796858e+01
7.013333e+06,-8.600626e+01,-7.582383e+01,-7.193019e+01,-1.802718e+01
7.040000e+06,-8.630013e+01,-7.566053e+01,-7.054678e+01,-1.811019e+01
7.066667e+06,-8.536772e+01,-7.595276e+01,-7.027345e+01,-1.812972e+01
7.093333e+06,-8.705961e+01,-7.709333e+01,-7.148829e+01,-1.812972e+01
7.120000e+06,-8.622666e+01,-7.511734e+01,-7.178205e+01,-1.816878e+01
7.146667e+06,-9.007558e+01,-7.828436e+01,-7.105796e+01,-1.827132e+01
7.173333e+06,-8.506833e+01,-7.583975e+01,-7.138010e+01,-1.830550e+01
7.200000e+06,-8.479858e+01,-7.700774e+01,-6.994571e+01,-1.831038e+01
7.226667e+06,-8.625622e+01,-7.630851e+01,-7.233427e+01,-1.834944e+01
7.253333e+06,-8.516042e+01,-7.700636e+01,-7.058445e+01,-1.842757e+01
7.280000e+06,-8.715789e+01,-7.699094e+01,-7.087807e+01,-1.845687e+01
7.306667e+06,-8.558168e+01,-7.464326e+01,-7.080618e+01,-1.850569e+01
7.333333e+06,-8.747492e+01,-7.494597e+01,-6.998405e+01,-1.854476e+01
7.360000e+06,-8.605710e+01,-7.584215e+01,-7.152239e+01,-1.859847e+01
7.386667e+06,-8.685860e+01,-7.677353e+01,-7.151910e+01,-1.862288e+01
7.413333e+06,-8.614343e+01,-7.671586e+01,-7.149288e+01,-1.869612e+01
7.440000e+06,-8.696478e+01,-7.443398e+01,-7.304706e+01,-1.873519e+01
7.466667e+06,-8.846217e+01,-7.748724e+01,-7.241682e+01,-1.874495e+01
7.493333e+06,-8.818822e+01,-7.716347e+01,-7.131658e+01,-1.880355e+01
7.520000e+06,-8.671135e+01,-7.534543e+01,-7.047929e+01,-1.884261e+01
7.546667e+06,-8.677705e+01,-7.789382e+01,-7.151793e+01,-1.888167e+01
7.573333e+06,-8.722145e+01,-7.558695e+01,-7.169813e+01,-1.888167e+01
7.600000e+06,-8.596418e+01,-7.595393e+01,-7.088854e+01,-1.896956e+01
7.626667e+06,-8.789155e+01,-7.593028e+01,-7.214542e+01,-1.899397e+01
7.653333e+06,-8.714480e+01,-7.545735e+01,-7.243138e+01,-1.904280e+01
7.680000e+06,-8.641780e+01,-7.612635e+01,-7.098316e+01,-1.909651e+01
7.706667e+06,-8.944435e+01,-7.696224e+01,-7.031589e+01,-1.911116e+01
7.733333e+06,-8.712100e+01,-7.753844e+01,-7.111316e+01,-1.910628e+01
7.760000e+06,-8.553875e+01,-7.755265e+01,-7.134218e+01,-1.918440e+01
7.786667e+06,-8.546557e+01,-7.769579e+01,-7.232618e+01,-1.919905e+01
7.813333e+06,-8.566584e+01,-7.488992e+01,-7.250530e+01,-1.922835e+01
7.840000e+06,-8.763148e+01,-7.617294e+01,-7.291885e+01,-1.928694e+01
7.866667e+06,-8.628202e+01,-7.678097e+01,-7.186580e+01,-1.930159e+01
7.893333e+06,-8.793250e+01,-7.601265e+01,-7.190174e+01,-1.934065e+01
7.920000e+06,-8.629202e+01,-7.588672e+01,-7.107396e+01,-1.937483e+01
7.946667e+06,-8.726605e+01,-7.649250e+01,-7.180147e+01,-1.941878e+01
7.973333e+06,-8.746343e+01,-7.639538e+01,-7.303367e+01,-1.943343e+01
8.000000e+06,-8.706651e+01,-7.627677e+01,-7.138718e+01,-1.946761e+01
8.026667e+06,-8.832637e+01,-7.424544e+01,-7.165819e+01,-1.949690e+01
8.053333e+06,-8.584716e+01,-7.670116e+01,-7.382129e+01,-1.951155e+01
8.080000e+06,-8.838008e+01,-7.709749e+01,-7.096062e+01,-1.957503e+01
8.106667e+06,-8.646224e+01,-7.714071e+01,-7.190155e+01,-1.964339e+01
8.133333e+06,-8.720723e+01,-7.546481e+01,-7.213979e+01,-1.965315e+01
8.160000e+06,-8.592300e+01,-7.785331e+01,-7.218143e+01,-1.968245e+01
8.186667e+06,-8.515358e+01,-7.532970e+01,-7.145802e+01,-1.976058e+01
8.213333e+06,-8.576963e+01,-7.615623e+01,-7.146219e+01,-1.977034e+01
8.240000e+06,-8.698419e+01,-7.526254e+01,-7.326276e+01,-1.983382e+01
8.266667e+06,-8.742994e+01,-7.678938e+01,-7.219634e+01,-1.986312e+01
8.293333e+06,-8.670378e+01,-7.680710e+01,-7.373501e+01,-1.993147e+01
8.320000e+06,-8.807347e+01,-7.517751e+01,-7.123335e+01,-1.991194e+01
8.346667e+06,-8.676875e+01,-7.742535e+01,-7.142498e+01,-1.999983e+01
8.373333e+06,-8.582149e+01,-7.626290e+01,-7.436220e+01,-1.999495e+01
8.400000e+06,-8.432901e+01,-7.684392e+01,-7.236833e+01,-2.005355e+01
8.426667e+06,-8.806803e+01,-7.557100e+01,-7.145658e+01,-2.010237e+01
8.453333e+06,-8.759571e+01,-7.744049e+01,-7.427774e+01,-2.017562e+01
8.480000e+06,-8.482206e+01,-7.669321e+01,-7.170052e+01,-2.013655e+01
8.506667e+06,-8.588688e+01,-7.715542e+01,-7.157150e+01,-2.020980e+01
8.533333e+06,-8.564977e+01,-7.594523e+01,-7.235051e+01,-2.024886e+01
8.560000e+06,-8.638287e+01,-7.645461e+01,-7.281558e+01,-2.028304e+01
8.586667e+06,-8.755553e+01,-7.667619e+01,-7.270123e+01,-2.031722e+01
8.613333e+06,-8.687320e+01,-7.747848e+01,-7.254115e+01,-2.036116e+01
8.640000e+06,-8.705222e+01,-7.797280e+01,-7.206478e+01,-2.039534e+01
8.666667e+06,-8.616335e+01,-7.893697e+01,-7.279358e+01,-2.042952e+01
8.693333e+06,-8.695876e+01,-7.677135e+01,-7.263162e+01,-2.050765e+01
8.720000e+06,-8.531114e+01,-7.499569e+01,-7.405294e+01,-2.055159e+01
8.746667e+06,-8.557600e+01,-7.689616e+01,-7.183757e+01,-2.058089e+01
8.773333e+06,-8.790164e+01,-7.766301e+01,-7.244859e+01,-2.061995e+01
8.800000e+06,-8.720159e+01,-7.659187e+01,-7.340828e+01,-2.065901e+01
8.826667e+06,-8.980827e+01,-7.577786e+01,-7.350927e+01,-2.072249e+01
8.853333e+06,-8.762331e+01,-7.755058e+01,-7.191034e+01,-2.074690e+01
8.880000e+06,-8.700841e+01,-7.618783e+01,-7.337294e+01,-2.077620e+01
8.906667e+06,-8.574176e+01,-7.807715e+01,-7.285662e+01,-2.081526e+01
8.933333e+06,-8.621591e+01,-7.571735e+01,-7.236528e+01,-2.082015e+01
8.960000e+06,-8.743318e+01,-7.711340e+01,-7.401463e+01,-2.092269e+01
8.986667e+06,-8.708329e+01,-7.574389e+01,-7.327091e+01,-2.099593e+01
9.013333e+06,-8.574943e+01,-7.658058e+01,-7.317843e+01,-2.102034e+01
9.040000e+06,-8.501892e+01,-7.646879e+01,-7.342861e+01,-2.105452e+01
9.066667e+06,-8.587687e+01,-7.581191e+01,-7.318240e+01,-2.112776e+01
9.093333e+06,-8.746153e+01,-7.633174e+01,-7.406209e+01,-2.109847e+01
9.120000e+06,-8.756227e+01,-7.556209e+01,-7.313024e+01,-2.119612e+01
9.146667e+06,-8.621957e+01,-7.773651e+01,-7.314421e+01,-2.126448e+01
9.173333e+06,-8.720345e+01,-7.709767e+01,-7.228781e+01,-2.127425e+01
9.200000e+06,-8.732037e+01,-7.669777e+01,-7.230349e+01,-2.133284e+01
9.226667e+06,-8.900983e+01,-7.499861e+01,-7.281655e+01,-2.139144e+01
9.253333e+06,-8.645172e+01,-7.622798e+01,-7.372884e+01,-2.142073e+01
9.280000e+06,-8.728290e+01,-7.699857e+01,-7.348814e+01,-2.148909e+01
9.306667e+06,-8.975001e+01,-8.014513e+01,-7.413555e+01,-2.153792e+01
9.333333e+06,-8.519908e+01,-7.564087e+01,-7.262577e+01,-2.165511e+01
9.360000e+06,-8.532967e+01,-7.671088e+01,-7.425172e+01,-2.169905e+01
9.386667e+06,-8.657568e+01,-7.850347e+01,-7.522177e+01,-2.176741e+01
9.413333e+06,-8.711127e+01,-7.799216e+01,-7.342283e+01,-2.183089e+01
9.440000e+06,-8.735576e+01,-7.768872e+01,-7.340412e+01,-2.191878e+01
9.466667e+06,-8.454896e+01,-7.826050e+01,-7.354340e+01,-2.197249e+01
9.493333e+06,-8.477084e+01,-7.728862e+01,-7.625600e+01,-2.199202e+01
9.520000e+06,-8.536214e+01,-7.734543e+01,-7.407946e+01,-2.207503e+01
9.546667e+06,-8.859937e+01,-7.736443e+01,-7.412994e+01,-2.215804e+01
9.573333e+06,-8.766974e+01,-7.862647e+01,-7.418766e+01,-2.222151e+01
9.600000e+06,-8.576420e+01,-7.761654e+01,-7.264690e+01,-2.226546e+01
9.626667e+06,-8.549039e+01,-7.841528e+01,-7.338423e+01,-2.230940e+01
9.653333e+06,-8.654170e+01,-7.672596e+01,-7.311849e+01,-2.238265e+01
9.680000e+06,-8.600769e+01,-7.692635e+01,-7.414875e+01,-2.243636e+01
9.706667e+06,-8.787170e+01,-7.655055e+01,-7.401649e+01,-2.249495e+01
9.733333e+06,-8.692875e+01,-7.722800e+01,-7.433333e+01,-2.249983e+01
9.760000e+06,-8.578532e+01,-7.772127e+01,-7.402012e+01,-2.260237e+01
9.786667e+06,-8.717783e+01,-7.874365e+01,-7.447806e+01,-2.263655e+01
9.813333e+06,-8.852970e+01,-7.636002e+01,-7.446023e+01,-2.268538e+01
9.840000e+06,-8.701521e+01,-7.886543e+01,-7.553645e+01,-2.277327e+01
9.866667e+06,-8.593107e+01,-7.837483e+01,-7.325371e+01,-2.284163e+01
9.893333e+06,-8.724862e+01,-7.857612e+01,-7.472496e+01,-2.288558e+01
9.920000e+06,-8.658925e+01,-7.683876e+01,-7.322801e+01,-2.288069e+01
9.946667e+06,-8.580272e+01,-7.740974e+01,-7.590611e+01,-2.300276e+01
9.973333e+06,-8.615202e+01,-7.886711e+01,-7.508865e+01,-2.305159e+01
1.000000e+07,-8.879585e+01,-7.891723e+01,-7.445408e+01,-2.306624e+01
1.002667e+07,-8.685841e+01,-7.697934e+01,-7.357257e+01,-2.318831e+01
1.005333e+07,-8.697406e+01,-7.861552e+01,-7.459815e+01,-2.320784e+01
1.008000e+07,-8.527397e+01,-7.841741e+01,-7.575631e+01,-2.323226e+01
1.010667e+07,-8.793799e+01,-7.865617e+01,-7.478388e+01,-2.328108e+01
1.013333e+07,-8.936705e+01,-7.844756e+01,-7.492115e+01,-2.335433e+01
1.016000e+07,-8.805025e+01,-7.781306e+01,-7.473416e+01,-2.334944e+01
1.018667e+07,-8.833294e+01,-7.799077e+01,-7.529537e+01,-2.341292e+01
1.021333e+07,-8.788459e+01,-7.934056e+01,-7.440154e+01,-2.350081e+01
1.024000e+07,-8.808944e+01,-7.873796e+01,-7.547852e+01,-2.353011e+01
1.026667e+07,-8.843657e+01,-7.707714e+01,-7.491235e+01,-2.355452e+01
1.029333e+07,-8.754583e+01,-7.650818e+01,-7.586814e+01,-2.360823e+01
1.032000e+07,-8.638801e+01,-7.678564e+01,-7.394390e+01,-2.362776e+01
1.034667e+07,-8.711684e+01,-7.872721e+01,-7.518472e+01,-2.370101e+01
1.037333e+07,-8.606343e+01,-7.763888e+01,-7.520136e+01,-2.374007e+01
1.040000e+07,-8.730665e+01,-8.020906e+01,-7.568968e+01,-2.377913e+01
1.042667e+07,-8.541798e+01,-7.816975e+01,-7.569689e+01,-2.379378e+01
1.045333e+07,-8.648064e+01,-7.826544e+01,-7.575979e+01,-2.386214e+01
1.048000e+07,-8.431943e+01,-7.739077e+01,-7.458433e+01,-2.386702e+01
1.050667e+07,-8.796625e+01,-7.851021e+01,-7.452107e+01,-2.392073e+01
1.053333e+07,-8.691573e+01,-7.923563e+01,-7.506016e+01,-2.396956e+01
1.056000e+07,-8.527527e+01,-7.809982e+01,-7.549767e+01,-2.399397e+01
1.058667e+07,-8.692495e+01,-7.811311e+01,-7.463524e+01,-2.408675e+01
1.061333e+07,-8.531037e+01,-8.004008e+01,-7.423196e+01,-2.413558e+01
1.064000e+07,-8.515690e+01,-7.922229e+01,-7.551450e+01,-2.421858e+01
1.066667e+07,-8.536116e+01,-7.750724e+01,-7.432904e+01,-2.420882e+01
1.069333e+07,-8.880778e+01,-7.875700e+01,-7.429887e+01,-2.426253e+01
1.072000e+07,-8.541362e+01,-7.923492e+01,-7.550567e+01,-2.428206e+01
1.074667e+07,-8.699043e+01,-7.861112e+01,-7.480379e+01,-2.432601e+01
1.077333e+07,-8.621761e+01,-7.900053e+01,-7.636901e+01,-2.439437e+01
1.080000e+07,-8.529347e+01,-7.932125e+01,-7.594965e+01,-2.444808e+01
1.082667e+07,-8.537451e+01,-7.827122e+01,-7.682668e+01,-2.448226e+01
1.085333e+07,-8.763475e+01,-7.749554e+01,-7.679283e+01,-2.449202e+01
1.088000e+07,-8.679482e+01,-7.851142e+01,-7.405163e+01,-2.456038e+01
1.090667e+07,-8.523020e+01,-7.865984e+01,-7.596476e+01,-2.454085e+01
1.093333e+07,-8.738574e+01,-7.835513e+01,-7.686265e+01,-2.465804e+01
1.096000e+07,-8.752656e+01,-7.829296e+01,-7.472895e+01,-2.468733e+01
1.098667e+07,-8.701807e+01,-7.918219e+01,-7.597853e+01,-2.476058e+01
1.101333e+07,-8.630555e+01,-7.892640e+01,-7.555311e+01,-2.475569e+01
1.104000e+07,-8.591312e+01,-7.986089e+01,-7.597169e+01,-2.479964e+01
1.106667e+07,-8.576177e+01,-7.854433e+01,-7.631364e+01,-2.489241e+01
1.109333e+07,-8.934509e+01,-7.864275e+01,-7.619618e+01,-2.488753e+01
1.112000e+07,-8.692681e+01,-7.859495e+01,-7.576465e+01,-2.493636e+01
1.114667e+07,-8.773896e+01,-7.835507e+01,-7.751687e+01,-2.498519e+01
1.117333e+07,-8.639293e+01,-7.829523e+01,-7.645693e+01,-2.500472e+01
1.120000e+07,-8.608865e+01,-7.968898e+01,-7.654517e+01,-2.504378e+01
1.122667e+07,-8.549797e+01,-7.794777e+01,-7.505924e+01,-2.510726e+01
1.125333e+07,-8.769715e+01,-7.910162e+01,-7.730113e+01,-2.518538e+01
1.128000e+07,-8.583973e+01,-7.925214e+01,-7.564180e+01,-2.518538e+01
1.130667e+07,-8.570927e+01,-7.976977e+01,-7.646195e+01,-2.519026e+01
1.133333e+07,-8.765734e+01,-7.842333e+01,-7.723128e+01,-2.526839e+01
1.136000e+07,-8.619432e+01,-7.949228e+01,-7.549362e+01,-2.534163e+01
1.138667e+07,-8.673719e+01,-7.884538e+01,-7.564897e+01,-2.529280e+01
1.141333e+07,-8.756816e+01,-7.739693e+01,-7.634806e+01,-2.537581e+01
1.144000e+07,-8.585722e+01,-7.788753e+01,-7.649683e+01,-2.543440e+01
1.146667e+07,-8.548967e+01,-7.930366e+01,-7.660265e+01,-2.548323e+01
1.149333e+07,-8.540852e+01,-8.064488e+01,-7.617696e+01,-2.547835e+01
1.152000e+07,-8.867922e+01,-8.050632e+01,-7.756132e+01,-2.550276e+01
1.154667e+07,-8.780420e+01,-7.905029e+01,-7.701276e+01,-2.554183e+01
1.157333e+07,-8.848091e+01,-7.887295e+01,-7.531909e+01,-2.555647e+01
1.160000e+07,-8.427465e+01,-7.842770e+01,-7.545325e+01,-2.562483e+01
1.162667e+07,-8.875590e+01,-7.906911e+01,-7.631438e+01,-2.564437e+01
1.165333e+07,-8.592311e+01,-7.735302e+01,-7.613629e+01,-2.563460e+01
1.168000e+07,-8.584543e+01,-7.940690e+01,-7.677775e+01,-2.566390e+01
1.170667e+07,-8.749387e+01,-7.871311e+01,-7.771756e+01,-2.572737e+01
1.173333e+07,-8.666852e+01,-7.941887e+01,-7.748006e+01,-2.577132e+01
1.176000e+07,-8.656808e+01,-7.913688e+01,-7.738550e+01,-2.582015e+01
1.178667e+07,-8.564126e+01,-7.768564e+01,-7.611311e+01,-2.579573e+01
1.181333e+07,-8.757876e+01,-7.916279e+01,-7.664316e+01,-2.589339e+01
1.184000e+07,-8.605745e+01,-7.966653e+01,-7.833859e+01,-2.590315e+01
1.186667e+07,-8.605005e+01,-7.932745e+01,-7.691609e+01,-2.597151e+01
1.189333e+07,-8.675439e+01,-8.054482e+01,-7.740433e+01,-2.597640e+01
1.192000e+07,-8.679757e+01,-7.873033e+01,-7.721649e+01,-2.599105e+01
1.194667e+07,-8.847269e+01,-7.752065e+01,-7.795438e+01,-2.606917e+01
1.197333e+07,-8.822163e+01,-7.852962e+01,-7.732390e+01,-2.609847e+01
1.200000e+07,-8.596900e+01,-7.952259e+01,-7.786509e+01,-2.614730e+01
1.202667e+07,-8.521575e+01,-7.888238e+01,-7.750769e+01,-2.614730e+01
1.205333e+07,-8.753917e+01,-7.921727e+01,-7.742438e+01,-2.621077e+01
1.208000e+07,-8.685993e+01,-8.006661e+01,-7.610210e+01,-2.625472e+01
1.210667e+07,-8.879853e+01,-7.794079e+01,-7.648919e+01,-2.631331e+01
1.213333e+07,-8.722363e+01,-7.901646e+01,-7.599299e+01,-2.634261e+01
1.216000e+07,-8.612815e+01,-7.938232e+01,-7.777251e+01,-2.630843e+01
1.218667e+07,-8.565744e+01,-7.850157e+01,-7.795452e+01,-2.639632e+01
1.221333e+07,-8.621598e+01,-7.830245e+01,-7.829594e+01,-2.644515e+01
1.224000e+07,-8.740819e+01,-7.895398e+01,-7.656559e+01,-2.648421e+01
1.226667e+07,-8.670519e+01,-7.897404e+01,-7.658684e+01,-2.653304e+01
1.229333e+07,-8.603099e+01,-7.862069e+01,-7.694113e+01,-2.654769e+01
1.232000e+07,-8.747664e+01,-7.963889e+01,-7.719107e+01,-2.659651e+01
1.234667e+07,-8.743487e+01,-7.906203e+01,-7.727804e+01,-2.665511e+01
1.237333e+07,-8.844611e+01,-7.945070e+01,-7.621472e+01,-2.665511e+01
1.240000e+07,-8.608127e+01,-8.004869e+01,-7.703661e+01,-2.668440e+01
1.242667e+07,-8.747391e+01,-8.040455e+01,-7.878674e+01,-2.669905e+01
1.245333e+07,-8.419478e+01,-7.937461e+01,-7.675905e+01,-2.678206e+01
1.248000e+07,-8.684332e+01,-7.854509e+01,-7.663119e+01,-2.679671e+01
1.250667e+07,-8.512448e+01,-7.959268e+01,-7.876799e+01,-2.684554e+01
1.253333e+07,-8.617932e+01,-7.937276e+01,-7.691941e+01,-2.692855e+01
1.256000e+07,-8.737750e+01,-7.928955e+01,-7.709809e+01,-2.696761e+01
1.258667e+07,-8.643105e+01,-7.865755e+01,-7.744824e+01,-2.700667e+01
1.261333e+07,-8.901274e+01,-8.111566e+01,-7.803961e+01,-2.699202e+01
1.264000e+07,-8.498724e+01,-8.125588e+01,-7.676476e+01,-2.702620e+01
1.266667e+07,-8.786875e+01,-7.976805e+01,-7.744065e+01,-2.707503e+01
1.269333e+07,-9.008016e+01,-8.131857e+01,-7.686873e+01,-2.710433e+01
1.272000e+07,-8.874935e+01,-7.956645e+01,-7.754455e+01,-2.709944e+01
1.274667e+07,-8.570636e+01,-7.973701e+01,-7.682052e+01,-2.716292e+01
1.277333e+07,-8.582251e+01,-7.942345e+01,-7.630487e+01,-2.716292e+01
1.280000e+07,-8.840128e+01,-7.846978e+01,-7.823781e+01,-2.719710e+01
1.282667e+07,-8.782301e+01,-7.951571e+01,-7.808499e+01,-2.721663e+01
1.285333e+07,-8.690723e+01,-8.115886e+01,-7.897698e+01,-2.728987e+01
1.288000e+07,-8.695673e+01,-7.981066e+01,-7.834472e+01,-2.730452e+01
1.290667e+07,-8.751817e+01,-7.894602e+01,-7.677189e+01,-2.739241e+01
1.293333e+07,-8.857344e+01,-7.992291e+01,-7.727933e+01,-2.738753e+01
1.296000e+07,-8.528640e+01,-7.906699e+01,-7.670852e+01,-2.734358e+01
1.298667e+07,-8.735133e+01,-8.151291e+01,-7.779340e+01,-2.742171e+01
1.301333e+07,-8.786310e+01,-8.007869e+01,-7.826559e+01,-2.745589e+01
1.304000e+07,-8.646011e+01,-8.174823e+01,-7.780776e+01,-2.747054e+01
1.306667e+07,-8.499045e+01,-7.942899e+01,-7.754828e+01,-2.759261e+01
1.309333e+07,-8.620671e+01,-8.054177e+01,-7.873147e+01,-2.760237e+01
1.312000e+07,-8.517394e+01,-8.074487e+01,-7.764075e+01,-2.758284e+01
1.314667e+07,-8.800570e+01,-8.092147e+01,-7.751382e+01,-2.763167e+01
1.317333e+07,-8.571267e+01,-7.935334e+01,-7.950502e+01,-2.768050e+01
1.320000e+07,-8.632838e+01,-7.941251e+01,-7.648969e+01,-2.771468e+01
1.322667e+07,-8.906521e+01,-7.895602e+01,-7.956745e+01,-2.770980e+01
1.325333e+07,-8.714403e+01,-7.990800e+01,-7.781112e+01,-2.779769e+01
1.328000e+07,-8.771780e+01,-8.026045e+01,-7.894915e+01,-2.780257e+01
1.330667e+07,-8.474069e+01,-7.970495e+01,-7.800403e+01,-2.780257e+01
1.333333e+07,-8.749546e+01,-7.820254e+01,-8.105909e+01,-2.790999e+01
1.336000e+07,-8.525705e+01,-7.973280e+01,-7.832178e+01,-2.788558e+01
1.338667e+07,-8.609644e+01,-8.103384e+01,-7.830358e+01,-2.795394e+01
1.341333e+07,-8.732158e+01,-7.867851e+01,-7.795079e+01,-2.798812e+01
1.344000e+07,-8.633307e+01,-8.064232e+01,-7.670626e+01,-2.797835e+01
1.346667e+07,-8.619410e+01,-7.882899e+01,-7.827092e+01,-2.803694e+01
1.349333e+07,-8.534686e+01,-8.057291e+01,-7.731214e+01,-2.807601e+01
1.352000e+07,-8.491373e+01,-8.067315e+01,-7.869023e+01,-2.808577e+01
1.354667e+07,-8.656823e+01,-8.168405e+01,-7.868351e+01,-2.815901e+01
1.357333e+07,-8.563138e+01,-8.028698e+01,-7.879166e+01,-2.818343e+01
1.360000e+07,-8.635755e+01,-7.998339e+01,-7.658911e+01,-2.827132e+01
1.362667e+07,-8.640666e+01,-8.194630e+01,-7.993337e+01,-2.829085e+01
1.365333e+07,-8.674205e+01,-8.090020e+01,-7.944009e+01,-2.832503e+01
1.368000e+07,-8.760855e+01,-8.054854e+01,-7.694435e+01,-2.831038e+01
1.370667e+07,-8.696334e+01,-8.035265e+01,-7.924495e+01,-2.836409e+01
1.373333e+07,-8.644062e+01,-8.017095e+01,-7.725732e+01,-2.844710e+01
1.376000e+07,-8.533605e+01,-8.003994e+01,-7.911153e+01,-2.847640e+01
1.378667e+07,-8.719108e+01,-7.923819e+01,-7.739538e+01,-2.850569e+01
1.381333e+07,-8.802559e+01,-8.000365e+01,-7.883834e+01,-2.853011e+01
1.384000e+07,-8.887041e+01,-7.986735e+01,-7.855517e+01,-2.854476e+01
1.386667e+07,-8.609925e+01,-8.002464e+01,-7.936906e+01,-2.859358e+01
1.389333e+07,-8.607854e+01,-8.020220e+01,-7.931279e+01,-2.860335e+01
1.392000e+07,-8.689622e+01,-7.996207e+01,-7.705318e+01,-2.862776e+01
1.394667e+07,-8.717824e+01,-8.093650e+01,-8.005045e+01,-2.869124e+01
1.397333e+07,-8.905889e+01,-8.025456e+01,-7.774265e+01,-2.871077e+01
1.400000e+07,-8.548122e+01,-7.987038e+01,-7.888490e+01,-2.872054e+01
1.402667e+07,-8.853310e+01,-8.042180e+01,-7.805723e+01,-2.877425e+01
1.405333e+07,-8.613213e+01,-7.976380e+01,-7.881347e+01,-2.879378e+01
1.408000e+07,-8.584187e+01,-8.038694e+01,-7.780529e+01,-2.883772e+01
1.410667e+07,-8.942151e+01,-8.047022e+01,-7.777037e+01,-2.887679e+01
1.413333e+07,-8.660757e+01,-8.053574e+01,-7.919632e+01,-2.887190e+01
1.416000e+07,-8.709834e+01,-7.992454e+01,-7.930342e+01,-2.890120e+01
1.418667e+07,-8.990033e+01,-7.960775e+01,-7.840412e+01,-2.894026e+01
1.421333e+07,-8.568548e+01,-7.990624e+01,-7.850184e+01,-2.895003e+01
1.424000e+07,-8.636944e+01,-8.076206e+01,-7.983999e+01,-2.897444e+01
1.426667e+07,-8.730450e+01,-8.018469e+01,-7.740186e+01,-2.901839e+01
1.429333e+07,-8.606582e+01,-7.927422e+01,-7.771115e+01,-2.907210e+01
1.432000e+07,-8.547125e+01,-8.106543e+01,-7.782974e+01,-2.910628e+01
1.434667e+07,-8.555934e+01,-8.041570e+01,-7.795010e+01,-2.914046e+01
1.437333e+07,-8.636496e+01,-7.969471e+01,-7.964050e+01,-2.922347e+01
1.440000e+07,-8.719811e+01,-8.069104e+01,-7.849095e+01,-2.920882e+01
1.442667e+07,-8.549899e+01,-7.938489e+01,-7.951985e+01,-2.924300e+01
1.445333e+07,-8.587983e+01,-8.216826e+01,-7.861580e+01,-2.931136e+01
1.448000e+07,-8.724092e+01,-8.024467e+01,-7.968495e+01,-2.929671e+01
1.450667e+07,-8.697398e+01,-8.073272e+01,-7.819752e+01,-2.933577e+01
1.453333e+07,-8.760900e+01,-7.989095e+01,-7.780731e+01,-2.939925e+01
1.456000e+07,-8.518368e+01,-8.025673e+01,-7.895419e+01,-2.940413e+01
1.458667e+07,-8.790668e+01,-8.053095e+01,-7.937887e+01,-2.944808e+01
1.461333e+07,-8.716732e+01,-7.942704e+01,-7.834785e+01,-2.946761e+01
1.464000e+07,-8.782720e+01,-8.152140e+01,-7.936920e+01,-2.953108e+01
1.466667e+07,-8.883852e+01,-8.049826e+01,-7.905029e+01,-2.952620e+01
1.469333e+07,-8.659313e+01,-8.148334e+01,-7.917187e+01,-2.954085e+01
1.472000e+07,-8.713714e+01,-8.060750e+01,-7.919877e+01,-2.953597e+01
1.474667e+07,-8.736535e+01,-8.011796e+01,-7.880053e+01,-2.968245e+01
1.477333e+07,-8.692126e+01,-8.026650e+01,-7.932087e+01,-2.971663e+01
