#Machine Module,SSA3021X
#Y Axis Scale,LOG
#Y Axis Unit,dBm
#Impedance,50
#Number of Points,751
#Sweep Time(s),0.024000,Auto
#Start Frequency,+0.000000000e+00
#Stop Frequency,+5.000000000e+07
#Average Type,Log Pwr
#RBW,300000.000000,Auto
#VBW,300000.000000,Auto
#Sweep Type,Continuous
#Sweep Mode,Auto
#Sweep Rule,Speed
#PreAmp State,ON
#Ref Level,-1.000000000e+01
#Attenuation,30,Auto
#Trigger Source,FreeRun
#Trigger Level,+0.000000000e+00
#Trigger Edge,FALL
#Marker Information
#Marker,Trace,Type,X Axis,Amplitude
#M1,A,Frequency,5.000000 MHz,-53.48 dBm
#Trace Math,0
#Trace Variable X,Trace A
#Trace Variable Y,Trace B
#Trace Variable Z,Trace C
#Trace Name,Trace A,Trace B,Trace C,Trace D
#Trace Type,View,View,View,View
#Trace Detector,Sample,Sample,Sample,Sample
#Trace Data
1.440000e+07,-5.421748e+01,-5.898710e+01,-6.000606e+01,-6.445106e+01
1.446667e+07,-5.446457e+01,-5.747563e+01,-6.025662e+01,-6.441901e+01
1.453333e+07,-5.512349e+01,-5.751984e+01,-6.061096e+01,-6.480754e+01
1.460000e+07,-5.453060e+01,-5.791253e+01,-6.025325e+01,-6.488641e+01
1.466667e+07,-5.457748e+01,-5.817845e+01,-5.958995e+01,-6.469044e+01
1.473333e+07,-5.434580e+01,-5.691910e+01,-5.977668e+01,-6.471114e+01
1.480000e+07,-5.423468e+01,-5.754191e+01,-5.970013e+01,-6.433869e+01
1.486667e+07,-5.422050e+01,-5.707290e+01,-5.927267e+01,-6.451588e+01
1.493333e+07,-5.425599e+01,-5.829761e+01,-6.020127e+01,-6.491599e+01
1.500000e+07,-5.427160e+01,-5.717352e+01,-5.893009e+01,-6.473535e+01
1.506667e+07,-5.563604e+01,-5.837652e+01,-6.067572e+01,-6.499962e+01
1.513333e+07,-5.557013e+01,-5.660828e+01,-5.943879e+01,-6.451049e+01
1.520000e+07,-5.485094e+01,-5.742380e+01,-6.037981e+01,-6.508167e+01
1.526667e+07,-5.388509e+01,-5.799724e+01,-6.073191e+01,-6.435603e+01
1.533333e+07,-5.556039e+01,-5.640101e+01,-6.048814e+01,-6.415820e+01
1.540000e+07,-5.501243e+01,-5.788893e+01,-6.019707e+01,-6.540186e+01
1.546667e+07,-5.477460e+01,-5.770287e+01,-6.027438e+01,-6.441063e+01
1.553333e+07,-5.404612e+01,-5.716495e+01,-6.030816e+01,-6.454374e+01
