#Machine Module,SSA3021X
#Y Axis Scale,LOG
#Y Axis Unit,dBm
#Impedance,50
#Number of Points,751
#Sweep Time(s),0.945000,Auto
#Start Frequency,+0.000000000e+00
#Stop Frequency,+1.000000000e+08
#Average Type,Log Pwr
#RBW,30000.000000,Manual
#VBW,30000.000000,Auto
#Sweep Type,Continuous
#Sweep Mode,Auto
#Sweep Rule,Speed
#PreAmp State,OFF
#Ref Level,+2.000000000e+01
#Attenuation,40,Auto
#Trigger Source,FreeRun
#Trigger Level,+0.000000000e+00
#Trigger Edge,FALL
#Marker Information
#Marker,Trace,Type,X Axis,Amplitude
#M1,A,Frequency,14.933333 MHz,1.00 dBm
#Trace Math,0
#Trace Variable X,Trace A
#Trace Variable Y,Trace B
#Trace Variable Z,Trace C
#Trace Name,Trace A,Trace B,Trace C,Trace D
#Trace Type,View,View,View,Average
#Trace Detector,Sample,Sample,Sample,Sample
#Trace Data
1.400000e+07,1.363872e+00,-3.158568e+01,-5.649412e+01,-6.149505e+01
1.413333e+07,1.315044e+00,-2.959282e+01,-5.556543e+01,-6.166836e+01
1.426667e+07,1.275981e+00,-2.987788e+01,-5.560164e+01,-6.184096e+01
1.440000e+07,1.212505e+00,-2.996042e+01,-5.533225e+01,-6.133898e+01
1.453333e+07,1.188091e+00,-3.053355e+01,-5.597333e+01,-6.132353e+01
1.466667e+07,1.153911e+00,-3.101348e+01,-5.526341e+01,-6.144779e+01
1.480000e+07,1.051372e+00,-3.036854e+01,-5.665859e+01,-6.139616e+01
1.493333e+07,1.002544e+00,-3.318682e+01,-5.506727e+01,-6.128371e+01
1.506667e+07,9.585984e-01,-3.078041e+01,-5.626415e+01,-6.163239e+01
1.520000e+07,9.683641e-01,-3.052079e+01,-5.465175e+01,-6.154936e+01
1.533333e+07,9.781297e-01,-3.029180e+01,-5.545694e+01,-6.167170e+01
1.546667e+07,9.683641e-01,-3.042102e+01,-5.504738e+01,-6.124843e+01
1.560000e+07,9.927781e-01,-3.075633e+01,-5.406534e+01,-6.186292e+01
1.573333e+07,8.511766e-01,-3.151882e+01,-5.545623e+01,-6.182973e+01
1.586667e+07,9.341844e-01,-2.920820e+01,-5.340485e+01,-6.184783e+01
1.600000e+07,8.365281e-01,-3.133296e+01,-5.491781e+01,-6.134961e+01
1.613333e+07,7.974656e-01,-3.094591e+01,-5.654962e+01,-6.130560e+01
1.626667e+07,7.388719e-01,-3.126546e+01,-5.563629e+01,-6.166559e+01
1.640000e+07,7.242234e-01,-3.186042e+01,-5.493019e+01,-6.138132e+01
1.653333e+07,6.509813e-01,-3.141525e+01,-5.499748e+01,-6.164337e+01
1.666667e+07,7.095750e-01,-3.226546e+01,-5.586329e+01,-6.150444e+01
1.680000e+07,6.998094e-01,-3.149909e+01,-5.570787e+01,-6.169479e+01
1.693333e+07,6.412156e-01,-3.134595e+01,-5.429483e+01,-6.103509e+01
1.706667e+07,6.314500e-01,-3.066822e+01,-5.538155e+01,-6.172041e+01
1.720000e+07,6.070359e-01,-3.126989e+01,-5.496068e+01,-6.133353e+01
1.733333e+07,5.435594e-01,-3.091690e+01,-5.504059e+01,-6.125525e+01
1.746667e+07,5.142625e-01,-3.123564e+01,-5.594939e+01,-6.139525e+01
1.760000e+07,4.752000e-01,-3.108881e+01,-5.541835e+01,-6.171598e+01
1.773333e+07,4.507859e-01,-3.154081e+01,-5.578766e+01,-6.167457e+01
