#Machine Module,SSA3021X
#Y Axis Scale,LOG
#Y Axis Unit,dBm
#Impedance,50
#Number of Points,751
#Sweep Time(s),2.295000,Auto
#Start Frequency,+0.000000000e+00
#Stop Frequency,+2.500000000e+08
#Average Type,Log Pwr
#RBW,30000.000000,Manual
#VBW,30000.000000,Auto
#Sweep Type,Continuous
#Sweep Mode,Sweep
#Sweep Rule,Speed
#PreAmp State,ON
#Ref Level,-1.000000000e+01
#Attenuation,30,Auto
#Trigger Source,FreeRun
#Trigger Level,+0.000000000e+00
#Trigger Edge,FALL
#Marker Information
#Marker,Trace,Type,X Axis,Amplitude
#M1,A,Frequency,25.000000 MHz,-30.49 dBm
#Trace Math,0
#Trace Variable X,Trace A
#Trace Variable Y,Trace B
#Trace Variable Z,Trace C
#Trace Name,Trace A,Trace B,Trace C,Trace D
#Trace Type,View,View,View,View
#Trace Detector,Sample,Sample,Sample,Sample
#Trace Data
6.233333e+07,-3.690258e+01,-6.891489e+01,-7.180122e+01,-9.098530e+01
6.266666e+07,-3.696782e+01,-6.656485e+01,-7.094925e+01,-8.949823e+01
6.300000e+07,-3.691606e+01,-7.042386e+01,-7.506520e+01,-9.094088e+01
6.333334e+07,-3.703901e+01,-7.002724e+01,-7.128866e+01,-9.150439e+01
6.366667e+07,-3.718715e+01,-6.808847e+01,-7.363513e+01,-9.263193e+01
6.400000e+07,-3.728168e+01,-6.949519e+01,-6.972750e+01,-9.181938e+01
6.433333e+07,-3.738979e+01,-6.851506e+01,-6.960784e+01,-9.146793e+01
6.466666e+07,-3.733662e+01,-6.869945e+01,-7.147382e+01,-9.138672e+01
6.500000e+07,-3.735507e+01,-7.010469e+01,-7.381539e+01,-9.239294e+01
6.533334e+07,-3.765727e+01,-6.956283e+01,-7.245228e+01,-9.143748e+01
6.566667e+07,-3.757451e+01,-6.932787e+01,-7.040350e+01,-9.118877e+01
6.600000e+07,-3.762846e+01,-6.856815e+01,-7.256621e+01,-9.168776e+01
6.633333e+07,-3.776264e+01,-6.910487e+01,-7.033076e+01,-9.039980e+01
6.666666e+07,-3.781567e+01,-7.093899e+01,-7.071360e+01,-9.164526e+01
6.700000e+07,-3.791279e+01,-6.942750e+01,-7.208935e+01,-9.190925e+01
6.733334e+07,-3.800644e+01,-6.773160e+01,-7.149909e+01,-9.032694e+01
6.766667e+07,-3.813501e+01,-7.022117e+01,-6.842536e+01,-9.251859e+01
6.800000e+07,-3.805478e+01,-6.756545e+01,-7.154989e+01,-9.093122e+01
6.833334e+07,-3.814990e+01,-6.644999e+01,-7.094836e+01,-8.978056e+01
6.866666e+07,-3.830893e+01,-6.865935e+01,-7.270828e+01,-9.064196e+01
6.900000e+07,-3.839902e+01,-7.077229e+01,-7.088282e+01,-9.319464e+01
6.933333e+07,-3.827983e+01,-6.943025e+01,-7.164576e+01,-9.114815e+01
6.966667e+07,-3.851416e+01,-7.047541e+01,-6.958740e+01,-9.024299e+01
7.000000e+07,-3.861167e+01,-6.809046e+01,-7.039188e+01,-9.194663e+01
7.033334e+07,-3.876220e+01,-7.012107e+01,-7.122034e+01,-9.091011e+01
7.066666e+07,-3.872768e+01,-6.869178e+01,-7.018140e+01,-9.036915e+01
7.100000e+07,-3.872221e+01,-7.023210e+01,-7.058704e+01,-8.970186e+01
7.133333e+07,-3.890244e+01,-7.004825e+01,-7.317341e+01,-9.224027e+01
7.166667e+07,-3.887949e+01,-6.903541e+01,-7.149194e+01,-9.017750e+01
7.200000e+07,-3.901284e+01,-6.750480e+01,-7.039992e+01,-9.010324e+01
7.233334e+07,-3.899262e+01,-7.022027e+01,-7.084830e+01,-9.215049e+01
7.266666e+07,-3.910400e+01,-6.778389e+01,-7.070109e+01,-9.164231e+01
7.300000e+07,-3.919790e+01,-6.955053e+01,-7.178473e+01,-9.177259e+01
7.333333e+07,-3.915600e+01,-6.814737e+01,-7.167368e+01,-9.075182e+01
7.366667e+07,-3.930424e+01,-7.012932e+01,-7.125123e+01,-9.015838e+01
7.400000e+07,-3.932148e+01,-7.031849e+01,-7.035514e+01,-9.232313e+01
7.433334e+07,-3.940668e+01,-7.056878e+01,-7.267270e+01,-8.995741e+01
7.466666e+07,-3.933208e+01,-6.766913e+01,-7.172408e+01,-9.153492e+01
7.500000e+07,-3.950376e+01,-6.899825e+01,-7.067972e+01,-9.142021e+01
7.533333e+07,-3.952338e+01,-6.945163e+01,-7.058956e+01,-9.266706e+01
7.566666e+07,-3.964946e+01,-7.089228e+01,-7.159461e+01,-9.247362e+01
7.600000e+07,-3.965175e+01,-7.170511e+01,-7.229531e+01,-9.283855e+01
7.633334e+07,-3.983837e+01,-7.125380e+01,-7.097504e+01,-9.093163e+01
7.666666e+07,-3.987392e+01,-6.775763e+01,-7.001839e+01,-9.191972e+01
7.700000e+07,-3.990571e+01,-6.879119e+01,-7.018845e+01,-9.009682e+01
7.733333e+07,-3.988974e+01,-6.895832e+01,-7.140118e+01,-9.080717e+01
7.766666e+07,-4.000532e+01,-6.880525e+01,-7.359298e+01,-9.173743e+01
7.800000e+07,-4.006406e+01,-6.915385e+01,-7.094272e+01,-8.998856e+01
7.833334e+07,-4.018813e+01,-6.971014e+01,-7.163220e+01,-9.084203e+01
7.866666e+07,-4.023657e+01,-6.886745e+01,-7.127820e+01,-9.045828e+01
7.900000e+07,-4.017485e+01,-7.018742e+01,-7.044475e+01,-9.133720e+01
7.933334e+07,-4.033149e+01,-6.822559e+01,-6.909452e+01,-8.979158e+01
7.966666e+07,-4.035390e+01,-7.121916e+01,-6.890713e+01,-9.209064e+01
8.000000e+07,-4.024980e+01,-6.948252e+01,-7.213813e+01,-8.908066e+01
8.033334e+07,-4.046547e+01,-7.244538e+01,-7.044411e+01,-9.172157e+01
8.066666e+07,-4.033095e+01,-7.015498e+01,-7.204587e+01,-9.134228e+01
8.100000e+07,-4.036069e+01,-7.012365e+01,-7.106710e+01,-9.023620e+01
8.133334e+07,-4.054262e+01,-7.178089e+01,-7.137875e+01,-9.147737e+01
8.166666e+07,-4.075224e+01,-6.945013e+01,-7.176655e+01,-9.090563e+01
8.200000e+07,-4.057548e+01,-6.922735e+01,-7.246680e+01,-8.934234e+01
8.233334e+07,-4.065034e+01,-7.089431e+01,-7.134260e+01,-9.071736e+01
8.266667e+07,-4.080976e+01,-6.982723e+01,-7.128300e+01,-9.167199e+01
8.300000e+07,-4.059858e+01,-7.165818e+01,-7.004443e+01,-9.219822e+01
8.333334e+07,-4.086543e+01,-6.956810e+01,-7.030362e+01,-9.278465e+01
8.366666e+07,-4.083632e+01,-7.183249e+01,-7.145065e+01,-9.139912e+01
8.400000e+07,-4.093876e+01,-7.048973e+01,-6.895355e+01,-9.016885e+01
8.433334e+07,-4.082583e+01,-7.103049e+01,-7.002288e+01,-9.028432e+01
8.466667e+07,-4.087880e+01,-6.959306e+01,-7.348538e+01,-9.077527e+01
8.500000e+07,-4.097099e+01,-7.001205e+01,-7.327506e+01,-9.100335e+01
8.533334e+07,-4.104165e+01,-6.784490e+01,-7.115217e+01,-8.990655e+01
8.566666e+07,-4.108906e+01,-6.965736e+01,-7.044398e+01,-9.156091e+01
8.600000e+07,-4.117065e+01,-6.804860e+01,-7.092085e+01,-9.123360e+01
8.633333e+07,-4.117490e+01,-7.071027e+01,-7.228330e+01,-9.172737e+01
8.666667e+07,-4.125097e+01,-6.870558e+01,-6.978264e+01,-9.110735e+01
8.700000e+07,-4.115180e+01,-7.083704e+01,-7.207045e+01,-9.104604e+01
8.733334e+07,-4.111162e+01,-6.967465e+01,-7.153520e+01,-9.196894e+01
8.766666e+07,-4.141367e+01,-7.096636e+01,-7.073209e+01,-9.103888e+01
8.800000e+07,-4.109335e+01,-7.110679e+01,-7.326701e+01,-9.102292e+01
8.833333e+07,-4.136010e+01,-6.896450e+01,-7.048444e+01,-9.169940e+01
8.866667e+07,-4.129301e+01,-7.154007e+01,-7.202575e+01,-9.067854e+01
8.900000e+07,-4.132934e+01,-6.932311e+01,-7.272396e+01,-9.048758e+01
8.933334e+07,-4.137519e+01,-7.156983e+01,-7.350247e+01,-9.115481e+01
8.966666e+07,-4.135190e+01,-7.046883e+01,-7.250812e+01,-9.038231e+01
9.000000e+07,-4.143212e+01,-7.108435e+01,-7.009276e+01,-9.148879e+01
9.033333e+07,-4.145952e+01,-7.060313e+01,-7.257361e+01,-9.129354e+01
9.066666e+07,-4.135820e+01,-7.009426e+01,-7.269002e+01,-9.287816e+01
9.100000e+07,-4.153300e+01,-6.985931e+01,-7.117854e+01,-9.099057e+01
9.133334e+07,-4.157441e+01,-6.954131e+01,-7.091571e+01,-9.102547e+01
9.166666e+07,-4.150698e+01,-7.492628e+01,-7.194488e+01,-9.185498e+01
9.200001e+07,-4.158627e+01,-7.014371e+01,-7.137774e+01,-9.133346e+01
9.233333e+07,-4.167348e+01,-7.101618e+01,-7.137209e+01,-8.969795e+01
9.266667e+07,-4.176069e+01,-6.976727e+01,-7.254413e+01,-9.205474e+01
9.300000e+07,-4.173076e+01,-7.268702e+01,-7.079846e+01,-9.152655e+01
9.333334e+07,-4.168056e+01,-7.213041e+01,-7.299439e+01,-9.022801e+01
9.366666e+07,-4.161342e+01,-7.098505e+01,-7.054481e+01,-9.149311e+01
9.400000e+07,-4.175039e+01,-7.131234e+01,-6.999849e+01,-9.275161e+01
9.433334e+07,-4.154648e+01,-6.910360e+01,-7.248974e+01,-8.982537e+01
9.466666e+07,-4.151191e+01,-6.983324e+01,-7.128456e+01,-9.020492e+01
9.500000e+07,-4.172465e+01,-7.037523e+01,-7.129518e+01,-8.914918e+01
