# OPA859 voltage noise
# X Hz
# Y nV/sqrt(Hz)
1024.2539141366792, 32.160745828920234
2388.602993509394, 21.089799867344578
3888.354282702744, 16.581871831650037
9140.530013249288, 11.071945154311543
18758.59672264084, 8.094391802546172
33608.77877373799, 6.449881486183674
58789.19112625916, 5.304917497881606
93435.45581318384, 4.649060112572836
172838.67833642138, 4.054708231387215
378114.7251056658, 3.6159682493117598
1147740.9724639934, 3.341274108624252
3115266.6785990335, 3.260223935161241
11826423.472056476, 3.222440470135351
46354133.25164311, 3.199321224318673
86434456.14831409, 3.166659182811083
