# OPA847 gain
# X Hz
# Y dB
105.5089,95.45426
205.54254,95.4505
411.9441,95.44659
612.87335,95.26253
808.21924,95.26096
1028.6857,95.259605
2047.1027,95.346634
4102.722,95.069984
6103.9175,95.15865
8281.079,94.8842
10318.047,94.882965
20532.773,94.51544
40858.926,93.420654
61655.316,92.50924
61655.316,92.50924
82465.17,91.14397
114279.98,89.414856
249336.77,83.22863
649531.2,75.22323
1753109.8,66.58127
6890716.0,54.84627
1.8998196E7,45.931458
4.2041508E7,38.926975
7.6279024E7,33.832706
1.39385744E8,29.102032
2.32269584E8,25.28097
3.65701376E8,22.005682
5.5573197E8,19.366957
7.4858246E8,17.547094
8.8748621E8,16.091589
9.5945958E8,14.363876
