# OPA657 open loop phase
#
# X Hz
# Y degrees
115.22287695303514, 0.049869565575193064
403.3678310747746, 0.02147847626258681
996.4251072523108, 0.0009875161500119134
2159.7619497711776, -0.016540895512555664
8248.165795964864, -1.2990774953298612
22226.61244555402, -2.8867565854983184
42259.139847831975, -5.405663405120265
105442.90334198745, -12.626381493947356
211468.9813582574, -24.224758675740837
367985.1518880232, -38.32426738645621
661420.7162096127, -54.928857690693484
1311478.8792906103, -70.59654204761472
2777788.8830732275, -81.25702576594222
7813215.623489693, -88.79350214373298
27328374.91708574, -96.02187348272258
65978092.39551874, -105.43314927129535
121266646.9846713, -117.6556366598912
177315658.3557128, -129.24685434959716
253547125.57200003, -145.22017495494458
358541717.09480214, -163.07150439856153
564650330.1337335, -191.56875169729338
797777973.2163825, -216.62006139058738
